-281.85 448.072 -62.0807
-56.7449 542.32 -109.722
-56.0223 537.155 -108.165
-100.948 541.132 -112.985
-7.71675 552.446 -115.08
67.9586 528.746 -109.997
-85.2053 514.179 -110.456
41.2983 516.153 -111.411
152.274 539.826 -115.527
-116.273 529.852 -119.048
-37.791 535.071 -123.041
-31.1218 547.211 -130.948
236.099 443.628 -30.7511
248.952 459.131 -31.9158
267.764 410.103 -27.8658
247.782 452.625 -34.5443
267.059 462.325 -35.8709
264.826 444.941 -35.0993
278.604 426.846 -32.0118
265.545 482.678 -41.5234
278.726 425.605 -36.0269
219.89 450.133 -41.9154
262.988 469.61 -44.278
277.601 420.733 -40.3935
296.158 423.359 -40.7948
232.474 437.822 -44.8943
-211 490.178 73.2046
-140.301 510.035 76.4208
-127.342 488.593 72.1945
-66.6973 529.339 77.9002
-66.1408 527.656 79.1932
-61.0464 542.117 80.8405
-61.2463 545.009 81.2749
-46.0821 509.866 75.2721
-45.9758 511.548 75.2323
-35.7311 540.684 79.5774
-25.9418 524.301 77.9615
-22.8522 520.948 77.4411
-21.9771 518.042 76.5544
-20.7409 517.53 76.2346
-8.74085 538.381 79.385
12.2219 509.289 74.7786
99.6357 545.183 80.2942
101.574 542.037 81.624
124.585 534.967 79.4105
-126.157 475.375 66.3411
-119.615 464.055 64.7931
-63.4885 473.398 67.5453
-50.8413 537.784 75.9859
-50.4305 534.868 75.3886
-51.0575 542.724 76.9153
-41.0197 472.019 65.7337
-41.6466 539.919 75.6256
0.076544 553.481 77.073
4.22231 515.997 73.2998
10.3802 559.321 79.7919
57.9632 499.736 71.2725
58.805 501.345 70.5229
87.58 551.614 77.8791
86.6564 516.288 72.2905
156.981 529.222 75.2654
-178.959 518.991 68.8759
-139.204 474.636 62.7616
-139.228 475.829 63.1826
-138.457 474.677 63.1491
-138.018 507.737 68.6587
-101.397 468.346 62.3819
-7.5036 543.629 73.2471
20.8003 535.335 71.0488
23.6233 531.285 70.3679
30.1664 522.081 69.5345
75.6633 523.969 70.2667
84.0079 517.026 69.9375
98.5932 495.049 65.5779
-254.754 455.342 56.3292
-206.888 457.167 58.1984
-203.513 450.282 57.2647
-202.384 452.038 56.9941
-134.877 452.805 56.131
-152.57 509.371 64.9036
-137.072 500.749 62.8781
-54.1246 481.861 61.6196
-26.9762 477.929 60.451
14.3022 557.362 71.1927
26.5843 457.175 57.7343
85.1484 515.248 64.6082
159.545 500.542 63.1243
-233.065 503.203 58.52
-213.331 460.633 54.6001
-230.763 506.232 59.7226
-226.989 499.584 59.231
-151.651 543.464 63.5524
-104.888 460.444 53.7357
-39.1922 471.81 56.1935
52.9865 516.465 61.7351
61.7574 516.084 61.6479
89.4921 508.418 59.6825
131.749 458.534 53.6654
-201.775 448.696 49.745
-212.956 526.951 58.0082
-152.187 463.937 51.1582
-17.591 536.105 59.1987
4.53253 556.93 61.758
19.6291 534.623 60.2024
26.6034 469.651 53.0374
62.7334 495.97 55.9854
126.993 545.099 61.0922
118.663 439.748 49.3415
99.9106 541.973 106.603
121.822 543.462 108.065
96.3338 534.574 101.946
109.469 540.685 103.615
-105.66 551.006 100.921
-103.612 549.54 99.7893
-57.1598 551.395 99.4699
-14.41 519.445 94.6159
94.5899 530.889 97.1134
98.4727 536.973 97.4105
99.955 542.504 98.3663
102.609 544.926 99.4474
130.626 538.511 97.6105
-105.898 518.552 90.9456
-105.1 551.161 97.1122
109.677 551.582 96.5923
-179.504 526.807 86.9987
-133.939 548.962 92.4286
7.61065 552.652 92.6866
76.5533 514.971 85.2281
116.97 540.3 89.1805
121.369 542.287 90.7522
125.077 539.297 90.8543
133.043 542.892 89.6005
138.419 508.56 84.6195
154.696 545.635 90.196
-54.9293 541.087 86.1408
-47.5339 526.422 83.1933
-28.0344 531.513 84.6784
-23.7788 499.376 79.7393
-19.5251 496.747 79.5078
74.8632 518.655 83.4322
100.486 543.608 86.1585
103.949 541.333 86.5275
107.265 540.587 86.498
99.7084 540.452 105.074
112.487 536.746 103.029
-45.6201 542.448 99.8432
-16.5558 526.338 97.9586
-93.0927 554.855 99.1045
-21.5947 527.73 93.0718
-16.2069 522.5 93.3125
88.5647 527.252 93.6641
97.3683 530.361 94.036
98.1547 534.634 94.3467
-104.5 515.467 86.9651
-103.253 549.998 93.9476
18.6935 542.046 93.0193
35.1158 508.724 85.9564
98.0737 539.717 92.6958
-19.4571 501.861 80.9545
-17.9161 497.26 81.5846
16.9053 490.112 79.1934
-110.184 520.288 80.0963
-49.1619 533.475 82.5099
34.047 509.33 79.8348
39.9148 510.693 78.8132
76.9548 516.912 80.6635
79.3193 530.648 81.6993
83.4574 522.973 80.6651
85.2006 551.272 112.58
188.217 531.126 92.023
209.119 496.943 77.5511
65.1931 541.469 -110.088
-199.995 500.965 -101.007
-197.566 500.764 -101.549
-187.523 499.173 -100.805
-158.006 509.28 -103.472
-16.128 528.807 -107.277
31.4475 533.072 -108.208
-176.474 518.179 -110.006
-145.748 534.282 -112.938
-134.565 532.828 -112.564
-100.014 533.354 -112.208
-11.8882 553.448 -121.45
-55.3593 528.513 -120.928
-102.703 542.857 -127.716
-31.0906 545.284 -128.369
-29.8975 539.393 -126.542
-10.8066 547.644 -128.966
67.9851 530.519 -108.978
87.2668 504.316 -102.938
206.795 520.395 -105.303
199.282 508.014 -107.463
202.707 508.272 -108.375
108.479 532.929 -116.756
144.202 534.232 -116.929
190.776 523.913 -115.878
186.459 527.506 -109.897
196.991 524.961 -108.038
197.194 518.967 -106.912
196.65 522.87 -117.04
-119.188 522.392 -105.117
-204.413 501.342 -103.091
-128.495 535.573 -116.551
-195.439 415.195 -47.2483
-170.939 437.726 -49.9631
-161.578 464.326 -53.367
-134.212 452.448 -52.1853
-76.1589 552.683 -62.7995
-62.6312 526.703 -61.2493
-35.2868 496.169 -57.2433
-4.14205 463.3 -52.8294
15.4349 498.522 -57.5513
41.4237 537.278 -61.8663
41.4305 450.497 -51.2952
51.3504 443.919 -51.3532
75.9564 520.665 -60.3155
113.172 518.127 -59.7622
118.413 472.824 -53.3829
-224.332 448.888 -55.3345
-181.421 473.155 -57.8813
-157.903 445.581 -54.5317
-149.126 522.008 -62.8278
-42.1114 524.329 -64.8943
-33.8995 498.401 -60.8731
-30.1797 491.927 -59.6628
-1.60477 505.676 -61.0686
61.319 547.273 -67.7932
63.7223 450.949 -55.3922
71.877 505.019 -61.9737
69.4865 475.523 -58.3907
105.194 553.676 -66.9904
124.335 533.502 -65.8851
115.088 469.99 -57.9047
-215.364 449.527 -58.6891
-143.247 465.549 -59.4974
-138.386 527.942 -69.059
-114.25 450.364 -59.106
-114.256 450.852 -59.1123
-114.203 453.075 -58.7397
-102.467 449.706 -58.3471
-77.333 528.762 -68.6289
64.9945 532.805 -68.8176
67.5475 526.106 -68.6991
76.2162 501.403 -64.3525
79.0619 515.415 -67.7463
79.9404 519.467 -68.2052
124.113 512.402 -66.3514
124.295 512.166 -66.0811
-250.34 490.689 -68.3782
-181.608 426.161 -57.9917
-160.125 541.903 -73.6257
-130.172 504.635 -68.7165
-103.862 506.626 -68.7047
-88.9101 518.347 -71.068
-84.9484 530.956 -72.4538
-46.0389 528.593 -73.3537
1.02061 504.738 -69.7012
69.3132 532.298 -73.2712
84.3008 519.569 -70.6258
84.8088 520.313 -70.9141
141.978 513.809 -70.0031
-275.609 477.522 -70.1689
-252.734 439.6 -65.1638
-259.482 485.263 -70.3843
-211.684 483.052 -69.6528
-142.114 482.325 -70.4644
-67.284 534.162 -76.5728
-3.35192 540.944 -78.7268
26.3594 486.905 -70.6422
31.004 532.201 -77.1321
-128.767 496.767 -75.8881
-0.550291 501.571 -77.1742
13.5114 496.313 -75.0698
31.0746 530.666 -81.2375
33.2253 504.59 -77.4723
36.2187 505.219 -76.4029
67.6231 497.428 -74.8982
67.7954 455.16 -69.9318
85.9162 497.035 -76.3576
105.759 554.966 -83.6642
-261.883 474.028 -75.2082
-238.981 445.143 -69.4328
-228.298 495.581 -77.6837
-200.555 532.203 -84.117
-86.3271 530.628 -83.6633
244.84 465.431 -72.4956
-271.849 473.347 -78.3835
-197.03 531.767 -89.074
-193.633 527.924 -88.0677
